Carte1
Z:\Mes documents\01 Info vert\Map\build\classes\map\tileset.png
150,100,32,32
190,190,190,190,190,190,190,190,190,190,190,190,190,300,281,322,322,322,322,322,322,322,322,322,280,302,193,193,193,193,193,193,193,193,193,193,193,193,193,193,235,193,193,193,193,193,193,193,258,193,193,232,193,193,193,193,193,232,193,193,193,321,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,323,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,245,193,193,193,193,193,193,193,193,321,322,322,322,322,322,322,322,322,322,322,322,322,322,322,259,344,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
190,234,190,190,190,190,190,190,190,235,234,190,190,321,322,360,361,362,322,322,322,322,322,322,322,323,193,234,193,232,193,193,193,193,258,193,193,232,193,193,193,193,193,193,193,193,193,193,193,193,193,193,300,301,302,193,234,193,193,193,300,281,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,323,193,193,244,193,193,193,193,236,245,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,244,193,193,193,193,245,193,321,322,322,322,322,322,322,322,322,322,322,322,322,322,322,323,193,193,193,193,193,193,236,193,193,193,193,244,193,193,193,193,193,193,193,193
190,190,190,190,190,190,190,190,190,190,190,190,190,321,322,322,322,322,322,322,322,322,322,322,322,280,301,301,301,301,301,302,193,193,193,193,193,193,193,193,193,234,193,193,193,193,193,235,193,193,193,193,321,362,323,193,193,193,300,301,281,322,322,322,322,362,322,322,322,322,322,322,322,322,322,322,322,322,323,193,193,193,245,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,245,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,321,322,322,322,322,322,322,322,322,322,322,322,322,322,259,344,193,193,193,193,193,193,193,300,301,301,302,193,193,193,193,193,244,193,193,193
190,190,190,190,190,300,301,301,302,190,190,190,300,281,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,280,301,301,301,301,301,301,301,301,301,301,301,301,302,193,193,232,235,193,279,193,342,343,344,193,300,301,281,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,362,322,322,323,193,193,193,193,193,193,193,193,193,193,193,193,245,193,193,193,244,193,193,193,193,236,193,193,193,193,193,193,193,193,193,193,193,193,193,321,322,322,322,362,322,322,322,322,322,322,322,322,259,344,193,193,193,193,193,193,193,300,281,322,322,323,193,193,193,193,193,193,193,258,193
190,190,190,190,240,321,322,322,323,190,190,300,281,322,322,322,322,322,322,322,360,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,280,301,301,301,301,301,301,301,301,301,301,301,281,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,280,301,301,301,301,301,301,301,302,193,236,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,245,193,193,193,193,193,193,193,193,193,321,322,322,322,322,322,322,322,322,322,322,322,259,344,193,193,193,236,193,193,193,300,281,322,322,322,323,193,193,245,193,193,193,193,193,193
190,190,190,190,300,281,259,343,344,190,190,321,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,280,301,302,193,193,193,193,236,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,245,193,193,193,321,322,322,322,322,322,322,362,322,322,322,322,323,193,193,193,193,193,193,193,193,321,322,322,322,322,280,302,193,193,193,193,193,193,193,193
190,300,301,301,281,259,344,240,190,190,300,281,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,259,343,343,343,260,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,297,298,299,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,280,302,193,193,193,244,193,193,240,300,301,301,301,301,301,301,301,301,302,193,193,193,193,193,193,193,321,322,322,322,322,322,322,322,322,322,322,322,323,193,193,193,193,193,244,193,193,321,322,322,322,322,322,323,193,193,193,244,193,193,193,193
190,321,361,362,259,344,190,190,190,190,321,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,259,343,344,193,193,193,342,260,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,297,278,319,320,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,323,193,193,193,193,193,193,193,321,322,322,322,322,322,322,322,322,323,193,193,236,193,193,193,193,321,322,322,322,322,322,322,322,322,322,322,322,323,193,193,193,193,236,193,193,193,321,322,322,322,322,322,280,302,193,193,193,193,193,193,193
190,342,343,343,344,190,190,190,190,300,281,360,322,362,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,360,322,322,322,322,322,322,259,344,193,193,193,236,193,193,342,260,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,297,278,319,319,320,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,280,302,193,193,193,193,193,193,342,343,343,343,343,343,343,343,343,344,193,193,193,193,193,193,193,321,322,322,322,322,322,322,322,322,322,322,259,344,193,193,245,193,193,193,193,300,281,322,322,322,322,322,322,280,301,302,193,193,193,193,193
190,190,190,190,190,190,190,234,300,281,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,323,193,193,193,193,193,193,193,258,342,260,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,318,319,319,319,320,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,280,301,301,301,302,193,236,193,193,193,193,193,193,193,193,193,193,193,193,193,193,244,193,193,321,322,322,322,322,322,322,322,322,322,322,323,193,193,193,193,193,193,193,193,321,322,360,322,322,322,322,322,322,322,280,301,302,193,193,193
190,190,190,190,190,190,190,300,281,322,322,322,322,322,322,322,322,322,322,322,322,322,322,297,298,299,322,322,322,322,322,322,322,322,322,322,259,344,236,193,193,193,193,193,193,193,193,321,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,318,319,319,319,277,299,322,322,362,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,280,302,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,321,322,322,322,322,322,360,322,322,322,322,323,193,193,193,193,193,193,244,193,321,322,322,322,322,322,322,362,322,322,322,322,323,193,193,193
190,235,190,190,235,190,190,321,322,322,322,322,322,322,322,322,322,322,322,322,322,364,322,318,319,320,322,322,322,322,322,322,322,322,322,322,323,193,193,300,301,301,301,301,302,193,193,321,322,322,322,322,322,322,322,322,322,322,362,322,322,322,362,322,322,322,322,297,278,319,319,319,319,320,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,280,302,193,244,193,193,193,193,193,193,193,193,245,193,193,193,193,193,300,281,322,322,322,322,322,322,322,322,322,259,344,244,193,193,193,193,193,193,193,321,322,322,322,322,322,322,322,322,322,322,322,323,258,193,193
